title,date,reference,url,calificacion,precio,contains,ciudad
A tan solo unos pasos de la playa,14 jun. – 18 jun.,Habitación de un resort en San Andrés,https://www.airbnb.com.co/rooms/16873156?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.19,27",168192,"3 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
House of the sun(attic space) IG:@houseofthesunadz,14 jun. – 18 jun.,Habitación privada en San Luis,https://www.airbnb.com.co/rooms/18592459?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.94,85",186608,"3 huéspedes,1 habitación,3 camas,1 baño compartido,Cocina,Wifi",San Andres
Alojamiento Frente al aeropuerto. Hab. 106,14 jun. – 18 jun.,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45208130?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,,128480,"3 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Etiana's  II,14 jun. – 18 jun.,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/18389481?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.95,59",273695,"2 huéspedes,Estudio,0 camas,1 baño,Aire acondicionado",San Andres
Boho Sai,14 jun. – 18 jun.,Suite de invitados entera en San Andrés,https://www.airbnb.com.co/rooms/48065195?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,,175200,"3 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado",San Andres
Bight View (Tourist Lodging),14 jun. – 18 jun.,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/15196362?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.30,11",107456,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi",San Andres
🏝 Seven colours sea🖤1 Room in Sector of San Luis,14 jun. – 18 jun.,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/39890303?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"3.75,4",234328,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Aire acondicionado,Wifi",San Andres
Hostal islamar hab#4,14 jun. – 18 jun.,Habitación en un apartamento con servicios incluidos en San Andrés,https://www.airbnb.com.co/rooms/40807619?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.71,7",116800,"2 huéspedes,Estudio,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
HABITACION 101 San Martin,14 jun. – 18 jun.,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38797787?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,,116800,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
#️2 - “Mar de los 7 colores” .“Habitación Privada .,14 jun. – 18 jun.,Habitación privada en SAN ANDRÉS ISLA,https://www.airbnb.com.co/rooms/17011076?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=8b4d2b19-bc2c-4e87-8e8b-e41884ee3c3e,"4.74,100",197392,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Aire acondicionado",San Andres
"CH Apartamento hermoso en Chapinero, new 4️⃣0️⃣3️⃣",14 jun. – 18 jun.,Apartamento entero en Teusaquillo,https://www.airbnb.com.co/rooms/43216260?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.92,13",96056,"2 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina,Lavadora",Bogotá
"TU CASA EN BOGOTÁ CORFERIAS, EMBAJADA AMERICANA",14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/34259803?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.92,73",100540,"5 huéspedes,2 habitaciones,2 camas,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
Private and modern apartment w/ ensuite bathroom,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/27122236?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.82,62",180553,"4 huéspedes,1 habitación,2 camas,1,5 baños,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
Loft espectacular zona turística Bogotá,14 jun. – 18 jun.,Loft entero en Bogotá,https://www.airbnb.com.co/rooms/43634109?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.86,7",80592,"2 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
"Alojamiento completamente independiente, acogedor",14 jun. – 18 jun.,Minicasa en Santa Cecilia,https://www.airbnb.com.co/rooms/32966606?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.94,18",67626,"3 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina",Bogotá
Apartamento céntrico con la mejor vista de Bogota,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/48168240?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,85025,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
Loft centro de Bogotá Increíble vista a los cerros,14 jun. – 18 jun.,Apartamento entero con servicios incluidos en Bogotá,https://www.airbnb.com.co/rooms/46989979?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.40,5",106380,"4 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
ANDINO PLAZA ZONA T,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/48603206?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,105422,"5 huéspedes,1 habitación,1 baño,Wifi,Cocina,Lavadora",Bogotá
"Apto Norte Bogotá - Cedritos , 2 ha, 3 ba y 2pa",14 jun. – 18 jun.,Conjunto residencial entero en Bogotá,https://www.airbnb.com.co/rooms/48434649?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,79358,"3 huéspedes,2 habitaciones,2 camas,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
ApartaSuite BD Bacata Piso 26/26th Floor,14 jun. – 18 jun.,Loft entero en Bogotá,https://www.airbnb.com.co/rooms/22765240?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.74,85",126645,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina",Bogotá
Nice flat in the 93th park (407),14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/46916726?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"5.0,3",140160,"4 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina",Bogotá
Moderno Luxury Condo Chico-Gym & Rooftop,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/48522745?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,181040,"2 huéspedes,1 habitación,1 cama,1,5 baños,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
Studio Historical Center Candelaria,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/9950994?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.87,141",94708,"2 huéspedes,Estudio,1 cama,1 baño,Wifi,Cocina",Bogotá
PAREJAS* PRIVADO* ENCANTADOR VINTAGE* PARKWAY*,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/48016502?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,67251,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina,Lavadora,Estacionamiento gratuito",Bogotá
FULL APARTMENT with an amazing downtown view,14 jun. – 18 jun.,Loft entero en Bogotá,https://www.airbnb.com.co/rooms/39796166?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.83,12",111398,"4 huéspedes,2 habitaciones,3 camas,1 baño,Wifi,Cocina",Bogotá
apartaestudio 304,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/35522458?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.93,30",59177,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina",Bogotá
PRIVADO Y ENCANTADOR APARTAMENTO* PERFECTO PAREJAS,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/48505659?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,,68419,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina,Lavadora",Bogotá
Cómodo apartamento en Javeriana,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/29739348?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.75,13",72180,"2 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina,Lavadora",Bogotá
Apartaestudio pequeño y  comodo. Colina Campestre.,14 jun. – 18 jun.,Apartamento entero en Bogotá,https://www.airbnb.com.co/rooms/27489656?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.91,67",81760,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Cocina",Bogotá
Cálido apartamento cerca aeropuerto El Dorado,14 jun. – 18 jun.,Conjunto residencial entero en Bogotá,https://www.airbnb.com.co/rooms/29728746?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=34b73a88-4a8f-42dd-9ba8-deb91d369318,"4.58,67",76583,"4 huéspedes,3 habitaciones,3 camas,2 baños,Wifi,Cocina,Lavadora",Bogotá
Cartagena Hermoso Apartamento con Jacuzzi Privado,14 jun. – 18 jun.,Apartamento entero en La Boquilla,https://www.airbnb.com.co/rooms/48528904?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,,322000,"2 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina",Cartagena
Great laguito view! Apartment 405 Marina del Rey,14 jun. – 18 jun.,Apartamento entero en Provincia de Cartagena,https://www.airbnb.com.co/rooms/29241508?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.85,13",197156,"3 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
LUXE Martinique/Las Americas Condo W Jacuzzi 1207,14 jun. – 18 jun.,Apartamento entero con servicios incluidos en La Boquilla,https://www.airbnb.com.co/rooms/33155941?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"5.0,5",252435,"4 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Cartagena moderno y nuevo apartamento 1 habitación,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/46079201?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.83,6",292512,"4 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Habitación Torino,14 jun. – 18 jun.,Habitación de hostal en Cartagena,https://www.airbnb.com.co/rooms/39176571?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.50,10",68750,"2 huéspedes,1 habitación,0 camas,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
"Beautiful Private Home in Centro Historico, Pool..",14 jun. – 18 jun.,Casa entera en Cartagena,https://www.airbnb.com.co/rooms/14933334?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.92,193",624268,"5 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Piso 27 - Espectacular apartamento en Bocagrande,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/18498201?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.91,153",316972,"4 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Cartagena desde el sector más tranquilo/Magicplace,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/46877196?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,,79306,"4 huéspedes,2 habitaciones,3 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"Estudio  4 cerca al centro, playa y aeropuerto",14 jun. – 18 jun.,Casa entera en Cartagena,https://www.airbnb.com.co/rooms/33881521?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.71,28",76139,"2 huéspedes,1 habitación,1 cama,1,5 baños,Wifi,Aire acondicionado",Cartagena
Apto203 in Res. Compl. Beach and downtown nearby.,14 jun. – 18 jun.,Apartamento entero en Provincia de Cartagena,https://www.airbnb.com.co/rooms/41100283?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.50,8",84434,"5 huéspedes,2 habitaciones,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Studio apartment in the walled city,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/21611351?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.69,169",152680,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Espectacular apartamento dentro de las murallas,14 jun. – 18 jun.,Apartamento entero en Provincia de Cartagena,https://www.airbnb.com.co/rooms/41064502?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.63,16",186106,"3 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
La mejor vista de Cartagena Colombia 1,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/22953343?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.89,19",177300,"2 huéspedes,1 habitación,1 cama,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Good Life in Cartagena!,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/3293278?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.77,164",143530,"2 huéspedes,1 habitación,1 cama,2 baños,Wifi,Aire acondicionado,Cocina",Cartagena
"Luxurious VIP, Cartagena",14 jun. – 18 jun.,"Apartamento entero en Cartagena, Corregimiento La Boquilla",https://www.airbnb.com.co/rooms/42208204?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"5.0,6",294160,"6 huéspedes,2 habitaciones,2 camas,3 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"Beachfront 1BR apt + pool, gym",14 jun. – 18 jun.,Apartamento entero en La Boquilla,https://www.airbnb.com.co/rooms/46491530?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.50,8",210033,"4 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Lujoso Apto de 1 Habitación en Piso 36-Morros City,14 jun. – 18 jun.,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/24651391?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.84,92",323195,"4 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Apartamento completo con vista a la Ciénaga,14 jun. – 18 jun.,Conjunto residencial entero en Cartagena,https://www.airbnb.com.co/rooms/38703800?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.94,34",114100,"6 huéspedes,3 habitaciones,5 camas,2 baños,Wifi,Aire acondicionado,Cocina",Cartagena
"Cerca del centro Wifi, aire acondicionado, terraza",14 jun. – 18 jun.,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/39777453?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"5.0,26",87600,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Habitacion Doble privada con Balcon,14 jun. – 18 jun.,Habitación de hotel en Cartagena,https://www.airbnb.com.co/rooms/37966188?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=0f1a9e56-bc50-453b-9794-6ea7ae6a3798,"4.77,26",130000,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Habitación Estándar,14 jun. – 18 jun.,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/29941901?adults=2&check_in=2021-06-14&check_out=2021-06-18&previous_page_section_name=1000&federated_search_id=337a838d-a63f-457a-853b-845d6735c4d9,"4.50,4",186880,"3 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
